epoch,loss,val_loss
57,0.0009438940589799252,0.054313405247574505
58,0.0010080322519064155,0.054077264768156136
59,0.00098917022763455,0.054154876958240165
60,0.0009229803880274275,0.05377408040856773
61,0.0010601470656689982,0.052964826707135544
62,0.0009899965308747044,0.05277120034125718
63,0.0009189624667585318,0.052396896041252396
64,0.0009577157669406643,0.052226184443994
65,0.000924740708778137,0.052587202242152256
66,0.0009400267484021786,0.0520419960164211
67,0.00096824635847108,0.05223975237458944
68,0.0009151743223126162,0.05255337559025396
69,0.0008793995072018024,0.051981116899035194
70,0.0009795391651442919,0.051940638571977615
71,0.0009683986747929629,0.051335798745805565
72,0.0010344570617553941,0.05145322700793093
73,0.0009836398115571823,0.051375604065304455
74,0.0009901153457623465,0.05122716851871122
75,0.0010011908143684363,0.050993847152726215
76,0.0009795093936884665,0.050817235965620385
77,0.0008971446357876274,0.0503452243283391
78,0.0009710829688197712,0.05044748058373278
79,0.0008754481087007005,0.05019769385795702
80,0.000935623956710393,0.05063401619819077
81,0.0010252678635204332,0.04975490593774752
82,0.0009519894073369851,0.04953930162909356
83,0.0009431975293447283,0.05031967434016141
84,0.000991582133548908,0.04912778904492205
85,0.0009569553584481479,0.04908983426337892
86,0.0009005992952674224,0.04970354468307712
87,0.0009229200260642287,0.04967732075601816
88,0.0009233664539201574,0.04932401888072491
89,0.0009183536776899271,0.049460618079385975
90,0.0010749271400011813,0.0494566619057547
91,0.0009833503117050962,0.04970681735060432
92,0.0010456328167230222,0.04967027428475293
93,0.0009707731241150279,0.04897798563946377
94,0.0009780138248764339,0.04893813349983909
95,0.0009414768655071535,0.049266759644855156
96,0.0009416068933205679,0.04937987977808172
97,0.0009730736682351713,0.04893608475950631
98,0.0010364819745612378,0.04901843086223711
99,0.0008363724998921545,0.04856445716524666
100,0.0009723827197095236,0.04864224385131489
101,0.0009157389348232399,0.04863120750947432
102,0.000960810856546213,0.04889748685739257
103,0.0010704281640127446,0.04886804631149227
104,0.0010559051201592402,0.048005784480747854
105,0.0010114288204781635,0.04832988664169203
106,0.0010129614672326535,0.04792438180778514
107,0.0009837147188534931,0.04781001708893613
108,0.0010400564444221954,0.04750179283490235
109,0.0010943342537391744,0.0474768397398293
110,0.0009854907196491583,0.047928592528809204
111,0.0009896994251340806,0.04741397804834626
112,0.0010010496008578333,0.04687046746469357
113,0.0010002028299363561,0.0466796284202825
114,0.0009898091052069579,0.04678622133691202
115,0.0009472182515197609,0.04664512922648679
116,0.0009764503376254183,0.046639268794520336
117,0.0009315376252565442,0.04645400134507905
118,0.0009838164844472182,0.046214699956842444
119,0.0009538952405828522,0.04647966017099944
120,0.0009834675674375325,0.04636464894495227
121,0.0010464830419241293,0.04632585724307732
122,0.0010401095892167674,0.046356952960856936
123,0.0010471609198670119,0.0463239116678861
124,0.001009749149873351,0.046162086496637625
125,0.0009996670989269275,0.0460896309973164
126,0.001103220801053691,0.045895376581359996
127,0.0010634224870711441,0.04615033629604361
128,0.0010093305367282136,0.047150298953056335
129,0.0009638318883797596,0.047032998790117825
130,0.0009034918758450508,0.04795829689299518
131,0.0010326023067446118,0.04625984078103846
132,0.0010051267051597644,0.04675347332588651
133,0.0009145250369329005,0.04634065744043751
134,0.0009377126538236122,0.04655157634988427
135,0.0009985670847002148,0.04625367440960624
136,0.0009943694878773422,0.04836716651069847
137,0.0009409294162304429,0.046923844651742416
138,0.000969556133080089,0.04747705059972676
139,0.0009709711501779294,0.0500698887150396
140,0.0009803835479389592,0.050620155070315705
141,0.0010439036687438198,0.04996410579505292
142,0.001016459039222814,0.04942036360840906
143,0.001043597665669687,0.04959357741542838
144,0.0011393422421476606,0.05096788323399695
145,0.0011476329697692675,0.04975447956133972
146,0.0010287053261618922,0.04887022789229046
147,0.0009851503586780625,0.048300132070752705
148,0.0011140804982863572,0.04885050205683166
149,0.0010493219870676108,0.04954667050730099
150,0.0010141715497083328,0.04926470379260453
151,0.0011221406426725996,0.049670709889720784
152,0.001086122385271496,0.049387650648978626
153,0.0011801650065742073,0.04863336123526096
154,0.0011116886218456483,0.04849737899547273
155,0.0011074259696731141,0.04785119877620177
156,0.0011917951854876574,0.04824065179987387
157,0.0013280107587073046,0.048406639475036754
158,0.001253921081481223,0.04768253977156498
159,0.0009851398146903316,0.04772110300307924
160,0.0011847456642255529,0.04765991286628626
161,0.001096955477252552,0.04812799207866192
162,0.0010354185689777165,0.04820382061668418
163,0.0011296338065240543,0.04791137427938255
164,0.001033185637818851,0.047641507984901015
165,0.0011199338424779214,0.04825264096937396
166,0.0010469531698618084,0.047547943805429066
